EmployeeNumber,Surname,GivenName,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
1686,Shultz,Theodore,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,37.99555192,4.058105743,53.23684168,Stores
1687,Carroll,Jackie,F,Aldergrove,Meats Manager,Meats,Aldergrove,Stores,50.62992232,2.446435672,81.99706142,Stores
1688,Nick,Sharee,F,Kamloops,Meat Cutter,Meats,Kamloops,Stores,47.72548715,7.121162142,106.4973944,Stores
1689,Pointer,Timothy,M,Duncan,Cashier,Customer Service,Quesnel,Stores,32.3379476,6.395795375,54.12422153,Stores
1690,Scott,Lori,F,Quesnel,Dairy Person,Dairy,Quesnel,Stores,37.46623826,5.568185677,38.45225126,Stores
1691,Smith,Mary,F,Tappen,Meat Cutter,Meats,Vernon,Stores,39.32944439,3.797034845,59.05590835,Stores
1692,Cobb,Steven,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,52.91852779,2.67030882,125.701118,Stores
1693,Constable,Eileen,F,Aiyansh,Meat Cutter,Meats,Terrace,Stores,42.60720655,1.870894451,74.42728902,Stores
1694,Jackson,Amanda,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,48.05363743,3.096556602,81.5962291,Stores
1695,Beasley,Hope,F,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,38.90153463,3.930887875,15.31847784,Stores
1696,Black,James,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,43.02760084,3.678003701,47.13795231,Stores
1697,Crooks,Barry,M,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,35.230439,7.582533608,0,Stores
1698,Guenther,Harold,M,Crawford Bay,Dairy Person,Dairy,Cranbrook,Stores,43.61757619,5.805105216,45.15221396,Stores
1699,Vega,Charles,M,Vancouver,Store Manager,Store Management,Vancouver,Stores,42.56990311,4.736646181,19.187418,Stores
1700,Cook,Thomas,M,Chemainus,Meat Cutter,Meats,Victoria,Stores,41.97872628,3.810633688,91.3160507,Stores
1701,Soltys,Victoria,F,Haney,Cashier,Customer Service,Haney,Stores,37.43984203,2.263334027,85.2238963,Stores
1702,Moro,Lucille,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,51.6518285,4.901930774,102.6531114,Stores
1703,Stone,Lisa,F,Vancouver,Meats Manager,Meats,Vancouver,Stores,42.94176999,6.6022294,72.12783749,Stores
1704,Pawlak,Mika,F,Terrace,Dairy Person,Dairy,Terrace,Stores,32.12615221,6.714808647,51.91341398,Stores
1705,Rogers,Paul,M,Richmond,Meats Manager,Meats,Richmond,Stores,35.28805689,5.483190606,14.46860835,Stores
1706,Richards,John,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,41.46677545,4.864230451,58.66789118,Stores
1707,Terry,Brian,M,Surrey,Dairy Person,Dairy,Surrey,Stores,40.0638836,1.854375719,38.67659535,Stores
1708,Block,Charles,M,Coquitlam,Dairy Person,Dairy,Nanaimo,Stores,53.44351343,1.762540995,129.5411562,Stores
1709,Schultz,Freddie,M,Crawford Bay,Dairy Person,Dairy,Cranbrook,Stores,46.38593745,3.104912964,87.96053795,Stores
1710,Nero,Jeremy,M,Vanderhoof,Customer Service Manager,Customer Service,Prince George,Stores,26.83026208,3.981564675,0,Stores
1711,Heath,Shawn,M,Port Renfrew,Meat Cutter,Meats,Victoria,Stores,49.24410903,4.011722643,132.2504838,Stores
1712,Beverly,Susan,F,North Vancouver,Meat Cutter,Meats,North Vancouver,Stores,22.39521651,2.5004962,4.686133919,Stores
1713,Zamora,Elaine,F,Vancouver,Produce Manager,Produce,Vancouver,Stores,34.54041774,4.152932565,15.68954941,Stores
1714,Griffin,Rosendo,M,Taylor,Dairy Person,Dairy,Fort St John,Stores,36.1603948,1.982701101,35.90239518,Stores
1715,Thomas,Tammy,F,Richmond,Produce Manager,Produce,Richmond,Stores,31.69983166,4.402305508,14.038078,Stores
1716,Smith,Wesley,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,36.95413116,6.212316951,0,Stores
1717,Warner,Sallie,F,Sparwood,Meat Cutter,Meats,Cranbrook,Stores,48.72621767,4.12346144,93.45487113,Stores
1718,Gray,Bonnie,F,Vernon,Meat Cutter,Meats,Vernon,Stores,50.03964566,4.554740567,80.84716698,Stores
1719,Brown,James,M,Vancouver,Bakery Manager,Bakery,Vancouver,Stores,51.79784754,2.692014119,72.05434466,Stores
1720,Stevenson,Bebe,F,Kamloops,Meat Cutter,Meats,Kamloops,Stores,35.52866383,6.520839018,48.03392612,Stores
1721,Tijerina,Jerry,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,34.91966608,7.880568437,13.59300753,Stores
1722,Fanning,Roy,M,Victoria,Meat Cutter,Meats,Victoria,Stores,30.9686212,5.703059372,26.6147282,Stores
1723,Vester,Kenneth,M,Grand Forks,Dairy Person,Dairy,Grand Forks,Stores,57.42901069,5.688900288,123.2358931,Stores
1724,Bagwell,Kathy,F,Ganges,Dairy Person,Dairy,Victoria,Stores,35.78343365,4.081810596,44.73285337,Stores
1725,Harding,Kimberly,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,53.18973735,3.452650761,105.150326,Stores
1726,Davis,John,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,32.48547607,5.657195056,37.81921981,Stores
1727,Jackson,Peter,M,Kelowna,Dairy Person,Dairy,Kelowna,Stores,47.65180705,4.287485619,73.30704276,Stores
1728,Hall,Katherine,F,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,38.66534921,4.190139389,72.74420472,Stores
1729,Arsenault,Rebecca,F,Kaslo,Dairy Person,Dairy,Cranbrook,Stores,43.96063559,3.940692227,71.61214332,Stores
1730,Rodriguez,Mary,F,Victoria,Meat Cutter,Meats,Victoria,Stores,34.10302335,4.357667881,9.695015172,Stores
1731,Short,Ben,M,Grand Forks,Meat Cutter,Meats,Grand Forks,Stores,43.759037,5.027815402,28.83033038,Stores
1732,Maldonado,Gerald,M,Gibsons,Meats Manager,Meats,West Vancouver,Stores,38.21009732,5.954590895,8.113761357,Stores
1733,Hayes,Charles,M,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,47.16793117,4.143884694,62.6808279,Stores
1734,Morris,Eileen,F,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,32.13974471,4.270119657,0,Stores
1735,Anderson,Alton,M,New Westminster,Customer Service Manager,Customer Service,New Westminster,Stores,44.47473109,3.483360302,83.540491,Stores
1736,Jordan,George,M,Vancouver,Store Manager,Store Management,Vancouver,Stores,45.44643927,6.520645926,48.77847426,Stores
1737,Johnson,Tracy,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,35.75349072,5.69386024,38.48222429,Stores
1738,Lowery,Agnes,F,Crawford Bay,Dairy Person,Dairy,Cranbrook,Stores,48.66005036,4.718000789,110.8149266,Stores
1739,Tarver,Adam,M,Merritt,Meat Cutter,Meats,Kamloops,Stores,48.05766282,3.980363983,95.98371776,Stores
1740,Sherman,Edward,M,Burnaby,Bakery Manager,Bakery,Burnaby,Stores,36.14281564,6.55989533,19.21838177,Stores
1741,Lutes,Tony,M,Vancouver,Meats Manager,Meats,Vancouver,Stores,56.6689191,4.742245484,94.81227249,Stores
1742,Goering,Christopher,M,Pender Harbour,Meat Cutter,Meats,Victoria,Stores,42.52035819,4.470656586,3.183646683,Stores
1743,Ahmed,Danielle,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,42.89872289,7.69545006,28.18041498,Stores
1744,Borunda,Carly,F,Richmond,Dairy Person,Dairy,Richmond,Stores,46.53511802,6.443829319,40.72708278,Stores
1745,Jones,Herman,M,Vancouver,Produce Manager,Produce,Vancouver,Stores,29.13863993,4.921574721,1.854739668,Stores
1746,Barden,Phillip,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,53.51407418,3.975351415,120.7952402,Stores
1747,Morgan,Brian,M,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,35.56955415,4.587901905,16.38791828,Stores
1748,Luna,Ellen,F,Creston,Dairy Person,Dairy,Cranbrook,Stores,43.82088008,4.770995407,141.7715129,Stores
1749,Clay,Chris,M,Pender Harbour,Dairy Person,Dairy,Victoria,Stores,46.17394987,5.26945148,99.76449389,Stores
1750,Emmanuel,Erin,F,Kamloops,Meat Cutter,Meats,Kamloops,Stores,26.61721713,4.485169973,0,Stores
1751,Stover,Debra,F,Salmo,Dairy Person,Dairy,Cranbrook,Stores,43.42612008,3.721499976,35.66075898,Stores
1752,Cuthbertson,Elizabeth,F,Prince George,Dairy Person,Dairy,Prince George,Stores,39.07246677,3.28430673,6.264321985,Stores
1753,Truax,Donna,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,39.82486591,5.442831744,62.74821652,Stores
1754,Floyd,Billy,M,Prince George,Meat Cutter,Meats,Prince George,Stores,26.38907436,5.09703084,0,Stores
1755,Koonce,John,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,44.14289036,3.402640637,91.65799261,Stores
1756,Wall,Patricia,F,Williams Lake,Meat Cutter,Meats,Williams Lake,Stores,29.04312385,5.215820879,21.20088261,Stores
1757,Eddy,Donnie,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,39.10048586,4.11792496,134.4778384,Stores
1758,Pimentel,Bernadine,F,Port Coquitlam,Meats Manager,Meats,Port Coquitlam,Stores,40.46021736,3.292028751,56.97847282,Stores
1759,Barnes,Janice,F,Victoria,Dairy Person,Dairy,Victoria,Stores,39.55747031,2.94986695,23.94932125,Stores
1760,Prestwood,Elba,F,Duncan,Dairy Person,Dairy,Quesnel,Stores,51.35681146,4.585723985,90.71162193,Stores
1761,Foster,Phillip,M,Brackendale,Dairy Person,Dairy,Squamish,Stores,45.89519275,5.890687973,56.60783011,Stores
1762,Hooten,Audrey,F,Peachland,Meat Cutter,Meats,Kelowna,Stores,35.895266,4.002715356,78.69373542,Stores
1763,Thomas,John,M,Port Coquitlam,Produce Manager,Produce,Port Coquitlam,Stores,48.96022538,2.216573211,72.82760253,Stores
1764,Washington,Thomas,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,47.66756271,4.452791398,58.47664412,Stores
1765,Webb,Antonio,M,Hansard,Dairy Person,Dairy,Prince George,Stores,50.94080357,4.315025033,141.5249949,Stores
1766,Warren,Josefina,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44.24223998,3.506548989,29.29419647,Stores
1767,Young,Gabriel,M,Vancouver,Bakery Manager,Bakery,Vancouver,Stores,35.94121733,4.742153228,49.32026577,Stores
1768,Cummings,Joseph,M,Langley,Store Manager,Store Management,Langley,Stores,28.34328858,3.976020133,0,Stores
1769,Nguyen,Jerry,M,Quesnel,Processed Foods Manager,Processed Foods,Quesnel,Stores,26.81017924,4.423679441,0,Stores
1770,Rice,Joseph,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44.88706541,5.566154992,39.15852123,Stores
1771,Bailey,Phillip,M,Abbotsford,Meats Manager,Meats,Abbotsford,Stores,58.10422632,3.638500861,157.6080799,Stores
1772,Gay,Santos,F,Victoria,Dairy Person,Dairy,Victoria,Stores,28.48464645,5.902032658,24.70959908,Stores
1773,Santillan,Ramon,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,56.73338714,4.587972437,88.74970014,Stores
1774,Gaddis,William,M,Squamish,Processed Foods Manager,Processed Foods,Squamish,Stores,33.84208035,5.490889368,0,Stores
1775,Millette,James,M,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,34.62205844,7.253804961,8.017058262,Stores
1776,Jones,John,M,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,38.71582018,8.02669779,40.85182465,Stores
1777,Ross,Ruth,F,Penticton,Meat Cutter,Meats,Kelowna,Stores,27.36720628,6.976997109,0,Stores
1778,Rosen,Alison,F,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,54.00813803,4.952818207,124.3306447,Stores
1779,Roe,Mary,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,33.43894888,4.680520341,16.70213771,Stores
1780,Ford,Carol,F,Vancouver,Store Manager,Store Management,Vancouver,Stores,44.10330834,8.318414306,52.96355378,Stores
1781,Oquinn,Geneva,F,Vancouver,Meats Manager,Meats,Vancouver,Stores,43.87334981,2.668233706,79.96533747,Stores
1782,Martin,Todd,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,52.59339434,3.104397729,104.7956181,Stores
1783,Alpert,Carol,F,Victoria,Meat Cutter,Meats,Victoria,Stores,30.00857285,4.111412603,0,Stores
1784,Goodrich,Heriberto,M,Victoria,Meat Cutter,Meats,Victoria,Stores,51.68227077,4.563104216,61.68950187,Stores
1785,Ervin,Dallas,M,Penticton,Dairy Person,Dairy,Kelowna,Stores,39.1418094,4.476188042,35.59357182,Stores
1786,Dahl,Eva,F,Gibsons,Produce Manager,Produce,West Vancouver,Stores,51.54525225,5.761155656,133.6397391,Stores
1787,Madison,Pamela,F,Vancouver,Produce Manager,Produce,Vancouver,Stores,39.32636903,2.467960727,61.12462991,Stores
1788,Johnson,Danielle,F,Vancouver,Bakery Manager,Bakery,Vancouver,Stores,32.9641569,1.827945918,1.87773174,Stores
1789,Quimby,Louise,F,Victoria,Meat Cutter,Meats,Victoria,Stores,31.27631862,3.835410791,0,Stores
1790,Swindler,Deborah,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,32.51536171,5.392048674,33.32181613,Stores
1791,Zepeda,Chris,M,Terrace,Meat Cutter,Meats,Terrace,Stores,36.71892439,6.224749988,102.0496712,Stores
1792,Rivera,Dorothy,F,Victoria,Meat Cutter,Meats,Victoria,Stores,21.70641849,4.030689975,0,Stores
1793,Forrest,John,M,Aldergrove,Produce Manager,Produce,Aldergrove,Stores,42.63772551,4.535947614,48.22120664,Stores
1794,Rowe,Salvador,M,Britannia Beach,Customer Service Manager,Customer Service,Squamish,Stores,40.13212856,5.14536409,0,Stores
1795,Chavez,Lana,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,29.29000332,3.48053131,22.40062831,Stores
1796,Rollins,Ezra,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,37.66292948,5.32174781,84.58757955,Stores
1797,Carpenter,Herbert,M,Victoria,Dairy Person,Dairy,Victoria,Stores,43.60306509,5.692917651,62.34143965,Stores
1798,Sieg,Jerry,M,Vancouver,Processed Foods Manager,Processed Foods,Vancouver,Stores,46.71324398,4.911262528,98.2018266,Stores
1799,Rhodes,Brian,M,Vancouver,Customer Service Manager,Customer Service,Vancouver,Stores,45.02135353,4.480070879,25.05014403,Stores
1800,Matthews,Deborah,F,Burns Lake,Meat Cutter,Meats,Prince George,Stores,33.79295526,4.412333152,11.91858183,Stores
1801,Ross,Donna,F,North Vancouver,Meats Manager,Meats,North Vancouver,Stores,47.5592749,1.853366814,65.33167286,Stores
1802,Moffit,Claire,F,Surrey,Processed Foods Manager,Processed Foods,Surrey,Stores,36.81491448,6.383634885,38.80109681,Stores
1803,Chitty,Connie,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.73812034,5.700006707,37.86079273,Stores
1804,Lane,Sharon,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.09533954,0.692931421,51.0674025,Stores
1805,Esposito,Beverly,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.12378321,6.330306681,99.93390949,Stores
1806,Hodson,Nellie,F,Surrey,Customer Service Manager,Customer Service,Surrey,Stores,53.26486293,4.03960339,133.5506759,Stores
1807,Solomon,Marjorie,F,Forest Grove,Meat Cutter,Meats,Kamloops,Stores,30.43819371,5.578664631,0,Stores
1808,Harrington,Roberta,F,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,30.2466975,2.385627272,0,Stores
1809,Bumgarner,Kathryn,F,White Rock,Dairy Person,Dairy,White Rock,Stores,48.6397372,2.811921712,67.11658505,Stores
1810,Collins,Muriel,F,Penticton,Meat Cutter,Meats,Kelowna,Stores,26.054058,6.193710516,12.17363483,Stores
1811,Turner,Julio,M,Terrace,Meat Cutter,Meats,Terrace,Stores,43.54448441,3.706256114,74.32544788,Stores
1812,Jones,Suzanne,F,Whistler,Meat Cutter,Meats,Squamish,Stores,34.01135307,2.995411252,47.58064595,Stores
1813,Fannin,John,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,24.04487283,6.249423098,0,Stores
1814,Young,Jean,F,Surrey,Meat Cutter,Meats,Surrey,Stores,48.90283887,1.855215999,87.35722095,Stores
1815,Smith,Stanley,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,19.87927608,4.003878751,0,Stores
1816,Rivers,Brian,M,Rutland,Meat Cutter,Meats,Kelowna,Stores,38.09437217,3.135109693,36.15800714,Stores
1817,Ingraham,Douglas,M,Abbotsford,Produce Manager,Produce,Abbotsford,Stores,25.71012325,3.185964086,0,Stores
1818,Hottinger,Michael,M,Vernon,Meat Cutter,Meats,Vernon,Stores,64.6540174,4.496932394,146.845156,Stores
1819,Lund,Gina,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,40.89353237,2.907187772,44.71198876,Stores
1820,Andrews,Betty,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,32.27469138,2.325977724,0,Stores
1821,Halterman,Scott,M,Whistler,Meat Cutter,Meats,Squamish,Stores,54.99187344,5.37117929,60.46001374,Stores
1822,Fryman,Ernest,M,Cranbrook,Dairy Person,Dairy,Cranbrook,Stores,55.61576906,6.581212987,78.385682,Stores
1823,Chandler,Christopher,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,42.4708996,3.842837754,26.48711754,Stores
1824,Lile,Jess,M,Victoria,Dairy Person,Dairy,Victoria,Stores,40.98584648,5.583436507,6.941161115,Stores
1825,Cabrales,Jerri,F,Creston,Meat Cutter,Meats,Cranbrook,Stores,44.01639102,3.410717925,77.79992912,Stores
1826,Alaniz,Ian,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,49.53677376,2.466700569,75.56410042,Stores
1827,Dunkley,Yvette,F,Langley,Meats Manager,Meats,Langley,Stores,36.50364351,4.043271172,0,Stores
1828,McKinney,James,M,Fort Nelson,Store Manager,Store Management,Fort Nelson,Stores,42.45791913,5.680465795,42.30079248,Stores
1829,Dickerson,Francis,M,Burnaby,Processed Foods Manager,Processed Foods,Burnaby,Stores,51.25123164,2.719550672,50.96075507,Stores
1830,Brindley,Roger,M,Port Alberni,Meat Cutter,Meats,Nanaimo,Stores,49.67603884,4.84606639,114.8935374,Stores
1831,Singleton,Ricky,M,Rutland,Meat Cutter,Meats,Kelowna,Stores,51.67769354,3.302042202,79.89371096,Stores
1832,Rich,Betty,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,43.40961278,5.738482122,13.03331925,Stores
1833,Jarrell,Patricia,F,Quesnel,Dairy Person,Dairy,Quesnel,Stores,52.57122784,2.497597956,137.032077,Stores
1834,Daley,Jeff,M,Chilliwack,Meats Manager,Meats,Chilliwack,Stores,51.42843498,4.166619303,83.34516514,Stores
1835,Peterson,William,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,25.19886483,4.480888321,0,Stores
1836,Gonzales,Felipe,M,Victoria,Meat Cutter,Meats,Victoria,Stores,42.79397262,4.012556849,44.54520392,Stores
1837,Phillips,Gloria,F,Montney,Dairy Person,Dairy,Fort St John,Stores,24.27474804,3.844256009,0,Stores
1838,Novotny,Blake,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,41.96525004,5.042721833,67.59571156,Stores
1839,Huber,Kemberly,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.92438192,3.715268706,59.88469841,Stores
1840,Meighan,Joseph,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,42.91600353,2.986192333,35.94826994,Stores
1841,Bass,Susan,F,Merritt,Meat Cutter,Meats,Kamloops,Stores,43.8429412,3.621073303,37.67085505,Stores
1842,Crayton,Donald,M,Jaffray,Dairy Person,Dairy,Cranbrook,Stores,45.95783207,5.068895861,61.1683144,Stores
1843,Brown,Charles,M,Aldergrove,Bakery Manager,Bakery,Aldergrove,Stores,51.64602231,6.501639908,116.1556376,Stores
1844,Craft,Alice,F,Sparwood,Meat Cutter,Meats,Cranbrook,Stores,41.59820376,8.141919691,109.0036237,Stores
1845,Williams,Ronald,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,33.21809474,5.201013627,0,Stores
1846,Gebhart,Carlos,M,Victoria,Meat Cutter,Meats,Victoria,Stores,34.98488307,4.560585799,9.39896775,Stores
1847,Nakagawa,Allison,F,Langley,Dairy Person,Dairy,Langley,Stores,30.11227189,2.517436919,0,Stores
1848,Hicks,Daniel,M,Whistler,Meat Cutter,Meats,Squamish,Stores,46.14572089,3.636785457,80.95071499,Stores
1849,Hanson,Sherry,F,Squamish,Meat Cutter,Meats,Squamish,Stores,38.61901959,5.739838554,80.00442511,Stores
1850,Taylor,Stanley,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.87582069,5.300878269,14.28738273,Stores
1851,Banks,Dean,M,Surrey,Meat Cutter,Meats,Surrey,Stores,52.53735844,5.559846371,117.8462012,Stores
1852,Britt,Jeffrey,M,Burnaby,Customer Service Manager,Customer Service,Burnaby,Stores,37.89783133,5.726419464,13.50763609,Stores
1853,Lynn,Dorothy,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,38.99656933,4.945620285,61.28285475,Stores
1854,Toth,Florence,F,Langley,Dairy Person,Dairy,Langley,Stores,46.61627362,4.454020552,78.08908233,Stores
1855,Conner,Donna,F,Victoria,Meat Cutter,Meats,Victoria,Stores,48.11320722,3.585588657,92.20547676,Stores
1856,Carter,Rhonda,F,Jaffray,Meat Cutter,Meats,Cranbrook,Stores,54.62949503,2.613681668,142.780113,Stores
1857,Clarke,Esther,F,Port Mellon,Dairy Person,Dairy,West Vancouver,Stores,47.98854107,7.361408294,86.3146239,Stores
1858,Henderson,Marcus,M,Comox,Meat Cutter,Meats,Nanaimo,Stores,50.30786948,6.058559789,62.78506303,Stores
1859,Shick,Donald,M,White Rock,Store Manager,Store Management,White Rock,Stores,50.80367613,4.834174012,81.59105147,Stores
1860,Kirkpatrick,Fred,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,58.57100814,4.438908219,115.0863671,Stores
1861,Delariva,Latesha,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,55.88706312,6.899059648,143.0609447,Stores
1862,Morrissey,Sandra,F,Surrey,Meat Cutter,Meats,Surrey,Stores,53.93780948,4.872762835,117.2395559,Stores
1863,Bailey,Tommy,M,Courtenay,Dairy Person,Dairy,Nanaimo,Stores,43.98958416,3.246994766,47.74070514,Stores
1864,Ayala,Betty,F,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,42.44720826,4.808884196,44.66446982,Stores
1865,Dixon,Wendell,M,Victoria,Meat Cutter,Meats,Victoria,Stores,37.17093479,3.675688732,35.5028843,Stores
1866,Ryan,David,M,Squamish,Meat Cutter,Meats,Squamish,Stores,57.24609053,4.31089903,92.12886905,Stores
